Country,Vlookup value,Year,Year (copy),Anomaly Standardised,CO2 Emissions,Number of Records,Temperature
MCO,MCO1984,1984,1984,-0.336253722,,1,9.111645
MDA,MDA1984,1984,1984,-0.242415444,22.14,1,9.308919167
MDG,MDG1984,1984,1984,-0.216422778,0.87,1,21.907033333
MDV,MDV1984,1984,1984,0.081757222,0.06,1,27.822766667
MEX,MEX1984,1984,1984,-0.114857222,277.4,1,20.3666
MHL,MHL1984,1984,1984,0.247824444,,1,27.8521
MKD,MKD1984,1984,1984,-0.420982361,13.13,1,9.351969167
MLI,MLI1984,1984,1984,0.201713333,0.44,1,28.490141667
MLT,MLT1984,1984,1984,-0.246435917,1.36,1,18.321291667
MMR,MMR1984,1984,1984,0.167288611,6.57,1,22.963166667
MNE,MNE1984,1984,1984,-0.426202139,2.34,1,8.235775833
MNG,MNG1984,1984,1984,-1.058538861,6.44,1,-1.5356775
MNP,MNP1984,1984,1984,-0.156930278,,1,27.191658333
MOZ,MOZ1984,1984,1984,0.045910833,1.54,1,23.644508333
MRT,MRT1984,1984,1984,-0.030210556,0.87,1,27.666658333
MSR,MSR1984,1984,1984,0.083818889,0.02,1,25.59905
MTQ,MTQ1984,1984,1984,0.347187778,1.48,1,24.723166667
MUS,MUS1984,1984,1984,-0.116023056,0.63,1,22.556391667
MWI,MWI1984,1984,1984,0.056682222,0.56,1,21.886391667
MYS,MYS1984,1984,1984,-0.123454722,34.67,1,25.058025
MYT,MYT1984,1984,1984,-0.363871667,,1,25.7969
NAM,NAM1984,1984,1984,0.473029722,,1,20.580633333
NCL,NCL1984,1984,1984,0.102554722,1.21,1,22.021583333
NER,NER1984,1984,1984,0.480067778,0.99,1,27.681641667
NFK,NFK1984,1984,1984,0.141111667,,1,18.94165
NGA,NGA1984,1984,1984,0.389277778,69.57,1,27.158141667
NIC,NIC1984,1984,1984,-0.100856389,1.85,1,24.579841667
NIU,NIU1984,1984,1984,0.158872500,0,1,24.587458333
NLD,NLD1984,1984,1984,0.051492056,144.94,1,9.373081667
NOR,NOR1984,1984,1984,0.71504775,40.42,1,1.478405
NPL,NPL1984,1984,1984,0.280983167,0.7,1,12.351716667
NRU,NRU1984,1984,1984,0.253629722,0.12,1,27.966666667
NZL,NZL1984,1984,1984,0.237569472,19.28,1,10.175594167
OMN,OMN1984,1984,1984,-0.326718611,8.05,1,25.21705
PAK,PAK1984,1984,1984,0.011131139,42.82,1,19.981079167
PAN,PAN1984,1984,1984,-0.265219722,2.88,1,24.874141667
PCN,PCN1984,1984,1984,0.386394167,,1,21.24165
PER,PER1984,1984,1984,-0.209038056,20.68,1,19.2769
PHL,PHL1984,1984,1984,0.125975833,30.97,1,25.612925
PLW,PLW1984,1984,1984,-0.009969444,,1,27.584625
PNG,PNG1984,1984,1984,0.138396111,2.04,1,25.142541667
POL,POL1984,1984,1984,0.067740167,433.54,1,7.896944167
PRI,PRI1984,1984,1984,-0.104845833,,1,25.035508333
PRK,PRK1984,1984,1984,-0.190829361,135.11,1,5.226736667
PRT,PRT1984,1984,1984,-0.307900444,29.04,1,14.492850833
PRY,PRY1984,1984,1984,-0.267344444,1.49,1,23.215666667
PSE,PSE1984,1984,1984,-0.110263194,,1,19.082791667
PYF,PYF1984,1984,1984,0.377513611,0.46,1,24.510525
QAT,QAT1984,1984,1984,0.002409444,12.32,1,27.058566667
REU,REU1984,1984,1984,0.015622500,1,1,20.310325
ROM,ROM1984,1984,1984,-0.175204250,,1,8.652738333
RUS,RUS1984,1984,1984,0.015025972,2194.14,1,-6.34764
RWA,RWA1984,1984,1984,-0.236645000,0.63,1,18.941208333
SAU,SAU1984,1984,1984,-0.068970000,155.59,1,24.540525
SDN,SDN1984,1984,1984,0.735212500,3.21,1,27.551433333
SEN,SEN1984,1984,1984,0.132661667,3.3,1,28.093358333
SGP,SGP1984,1984,1984,-0.028281667,33.38,1,26.898825
SHN,SHN1984,1984,1984,0,0,1,18.087483333
SJM,SJM1984,1984,1984,3.182174861,,1,-5.767486667
SLB,SLB1984,1984,1984,0.037704167,0.14,1,25.600908333
SLE,SLE1984,1984,1984,0.129695278,0.62,1,26.045983333
SLV,SLV1984,1984,1984,-0.326321389,1.6,1,23.399275
SMR,SMR1984,1984,1984,-0.449860861,,1,11.180033333
SOM,SOM1984,1984,1984,-0.230704167,0.71,1,26.552608333
SRB,SRB1984,1984,1984,-0.368481111,52.91,1,9.745349167
STP,STP1984,1984,1984,0.372131667,0.05,1,23.874625
SUR,SUR1984,1984,1984,-0.273982222,1.55,1,25.477316667
SVK,SVK1984,1984,1984,-0.098970278,60.08,1,7.504464167
SVN,SVN1984,1984,1984,-0.355055389,15.2,1,8.2075975
SWE,SWE1984,1984,1984,0.620598528,57.29,1,2.117839167
SWZ,SWZ1984,1984,1984,-0.036750278,0.33,1,19.79075
SYC,SYC1984,1984,1984,-0.197916944,0.1,1,26.870916667
SYR,SYR1984,1984,1984,-0.220374556,33.06,1,17.457204167
TCA,TCA1984,1984,1984,-0.776894722,,1,25.073775
TCD,TCD1984,1984,1984,0.399931944,0.22,1,27.05385
TGO,TGO1984,1984,1984,0.519338889,0.61,1,27.507466667
THA,THA1984,1984,1984,-0.143583333,45.94,1,26.039491667
TJK,TJK1984,1984,1984,-0.129308861,7.72,1,3.2444125
TKL,TKL1984,1984,1984,0.331923333,,1,28.486275
TKM,TKM1984,1984,1984,-0.941590083,34.86,1,14.2030825
TLS,TLS1984,1984,1984,0.017515000,,1,25.223808333
TON,TON1984,1984,1984,0.356714444,0.05,1,24.995566667
TTO,TTO1984,1984,1984,-0.067695556,17.52,1,26.102416667
TUN,TUN1984,1984,1984,-0.155068389,11.54,1,19.178258333
TUR,TUR1984,1984,1984,-0.045195444,95.72,1,11.049430833
TUV,TUV1984,1984,1984,-0.021077222,,1,28.102416667
TZA,TZA1984,1984,1984,-0.216238333,2.37,1,22.073966667
UGA,UGA1984,1984,1984,0.073376667,0.58,1,22.614733333
UKR,UKR1984,1984,1984,-0.063957028,665.98,1,8.118524167
URY,URY1984,1984,1984,-0.330073111,3.45,1,17.301225
USA,USA1984,1984,1984,-0.118507333,4471.53,1,6.720633333
UZB,UZB1984,1984,1984,-0.927514222,118.02,1,11.384099167
VCT,VCT1984,1984,1984,0.245980556,0.07,1,27.053325
VEN,VEN1984,1984,1984,-0.086894167,93.14,1,25.278366667
VGB,VGB1984,1984,1984,-0.172674444,0.04,1,25.43695
VIR,VIR1984,1984,1984,-0.179491111,,1,25.422008333
VNM,VNM1984,1984,1984,-0.206498333,17.54,1,23.826091667
VUT,VUT1984,1984,1984,0.254531389,0.05,1,23.96125
WLF,WLF1984,1984,1984,0.057073611,,1,26.834716667
WSM,WSM1984,1984,1984,0.231985556,0.11,1,26.971933333
XRK,XRK1984,1984,1984,-0.465052056,,1,8.383615
YEM,YEM1984,1984,1984,-0.416132222,7.17,1,22.935216667
ZAF,ZAF1984,1984,1984,0.483307056,315.69,1,18.104525
ZAR,ZAR1984,1984,1984,0.033122778,,1,24.080516667
ZMB,ZMB1984,1984,1984,0.311187500,2.82,1,21.880191667
ZWE,ZWE1984,1984,1984,0.357482778,9.91,1,21.440175
ABW,ABW1985,1985,1985,-0.322393333,0.94,1,27.521008333
ANT,ANT1985,1985,1985,-0.266027778,,1,27.542091667
ARE,ARE1985,1985,1985,0.094298056,49.89,1,26.951291667
ARG,ARG1985,1985,1985,0.28571075,100.51,1,14.608686667
ARM,ARM1985,1985,1985,-0.196834833,6.63,1,7.085995
AUS,AUS1985,1985,1985,0.158370833,241.03,1,21.690375
AUT,AUT1985,1985,1985,-0.475759889,54.66,1,5.689703333
AZE,AZE1985,1985,1985,-0.185183,64.02,1,10.998984167
BDI,BDI1985,1985,1985,-0.210867778,0.23,1,19.911883333
BEL,BEL1985,1985,1985,-0.873569444,104.39,1,8.641434167
BEN,BEN1985,1985,1985,0.461112778,0.74,1,27.908616667
BFA,BFA1985,1985,1985,0.243278611,0.48,1,28.434583333
BGD,BGD1985,1985,1985,0.237275000,10.23,1,25.336208333
BGR,BGR1985,1985,1985,-0.429902389,89.47,1,10.107638333
BHR,BHR1985,1985,1985,0.185617778,10.19,1,27.194891667
BHS,BHS1985,1985,1985,-0.058446389,1.51,1,24.671716667
BIH,BIH1985,1985,1985,-0.180317556,18.71,1,9.29368
BLR,BLR1985,1985,1985,-1.350817806,99.51,1,4.95107
BLZ,BLZ1985,1985,1985,0.132369444,0.19,1,25.176258333
BMU,BMU1985,1985,1985,0.143867222,0.45,1,21.491625
BOL,BOL1985,1985,1985,0.150816944,4.12,1,21.090216667
BRA,BRA1985,1985,1985,-0.097480278,181.1,1,24.822625
BRB,BRB1985,1985,1985,-0.272864167,0.85,1,25.864866667
BRN,BRN1985,1985,1985,0.091043333,2.59,1,25.369091667
BTN,BTN1985,1985,1985,0.292728500,0.06,1,11.832603333
BWA,BWA1985,1985,1985,0.459636111,1.16,1,21.937875
CAF,CAF1985,1985,1985,-0.013465000,0.16,1,24.870158333
CAN,CAN1985,1985,1985,0.071084778,421.73,1,-6.847108333
CCK,CCK1985,1985,1985,0.313062500,,1,26.749983333
CHE,CHE1985,1985,1985,-0.293643722,39.79,1,5.455996667
CHL,CHL1985,1985,1985,0.282365083,21.49,1,8.538401667
CHN,CHN1985,1985,1985,-0.092315139,1964.94,1,6.208075
CIV,CIV1985,1985,1985,0.002138056,7.32,1,26.285908333
CMR,CMR1985,1985,1985,-0.007590000,6.47,1,24.541208333
COG,COG1985,1985,1985,0.081423333,1.28,1,24.642575
COK,COK1985,1985,1985,0.134306111,0.02,1,24.230108333
COL,COL1985,1985,1985,-0.297160556,48.34,1,24.084433333
COM,COM1985,1985,1985,-0.356194167,0.05,1,24.961675
CPV,CPV1985,1985,1985,-0.384931944,0.08,1,22.483316667
CRI,CRI1985,1985,1985,-0.050538889,2.26,1,24.32815
CUB,CUB1985,1985,1985,-0.016211667,32.55,1,25.204491667
CXR,CXR1985,1985,1985,0.239730000,0,1,25.899991667
CYM,CYM1985,1985,1985,-0.033613611,0.19,1,26.941641667
CYP,CYP1985,1985,1985,-0.022549611,3.1,1,18.733045833
CZE,CZE1985,1985,1985,-0.883062444,185.37,1,6.925649167
DEU,DEU1985,1985,1985,-0.752650333,1046.75,1,7.691574167
DJI,DJI1985,1985,1985,0.071993333,0.36,1,27.792308333
DMA,DMA1985,1985,1985,0.387335000,0.05,1,24.710608333
DNK,DNK1985,1985,1985,-1.204566667,60.02,1,6.562765
DOM,DOM1985,1985,1985,-0.301213056,7.29,1,23.628241667
ECU,ECU1985,1985,1985,-0.152785556,19.42,1,21.262116667
EGY,EGY1985,1985,1985,0.446951389,63.89,1,22.625425
ERI,ERI1985,1985,1985,0.399476111,0,1,26.605925
ESH,ESH1985,1985,1985,0.171215556,,1,23.654725
ESP,ESP1985,1985,1985,0.339074889,201.07,1,13.4262275
EST,EST1985,1985,1985,-1.420455389,27.18,1,3.654744167
ETH,ETH1985,1985,1985,-0.031443056,1.81,1,22.449216667
FIN,FIN1985,1985,1985,-1.9363935,49.63,1,-0.623593333
FJI,FJI1985,1985,1985,0.163670556,0.58,1,24.326358333
FLK,FLK1985,1985,1985,0.991012194,0.03,1,6.941844167
FRA,FRA1985,1985,1985,-0.583900194,400.55,1,9.972149167
FRO,FRO1985,1985,1985,-0.521692167,0.52,1,5.575579167
FSM,FSM1985,1985,1985,0.188614444,,1,27.247075
GAB,GAB1985,1985,1985,-0.132756389,6.31,1,24.812416667
GBR,GBR1985,1985,1985,-0.579639000,559.4,1,7.767744167
GEO,GEO1985,1985,1985,-0.461487194,17.46,1,6.022415
GHA,GHA1985,1985,1985,0.237027222,3.32,1,27.437175
GIB,GIB1985,1985,1985,0.498973611,0.04,1,17.316666667
GIN,GIN1985,1985,1985,0.108125556,0.99,1,25.790041667
GLP,GLP1985,1985,1985,0.274668056,0.89,1,24.9521
GMB,GMB1985,1985,1985,0.017010000,0.17,1,27.342491667
GNB,GNB1985,1985,1985,0.051755833,0.17,1,26.814758333
GNQ,GNQ1985,1985,1985,-0.125499722,0.07,1,24.410208333
GRC,GRC1985,1985,1985,0.013582639,60.55,1,13.793889167
GRD,GRD1985,1985,1985,-0.349445278,0.06,1,26.31665
GRL,GRL1985,1985,1985,0.535214167,0.51,1,-17.711933333
GTM,GTM1985,1985,1985,-0.031924167,3.52,1,23.235975
GUF,GUF1985,1985,1985,-0.238893333,0.37,1,25.393766667
GUM,GUM1985,1985,1985,-0.048990278,,1,27.355466667
GUY,GUY1985,1985,1985,-0.121152778,1.42,1,25.62215
HND,HND1985,1985,1985,0.309439722,1.91,1,23.745925
HRV,HRV1985,1985,1985,-0.316218528,20.4,1,10.056456667
HTI,HTI1985,1985,1985,-0.060697500,0.94,1,24.452133333
HUN,HUN1985,1985,1985,-0.797885861,86.03,1,9.108991667
IDN,IDN1985,1985,1985,0.130272778,121.15,1,25.8945
IND,IND1985,1985,1985,0.254475833,426.32,1,24.369408333
IOT,IOT1985,1985,1985,0,,1,27.433333333
IRL,IRL1985,1985,1985,-0.427892722,26.7,1,8.702431667
IRN,IRN1985,1985,1985,0.138447750,160.64,1,17.0519075
IRQ,IRQ1985,1985,1985,0.175332944,44.64,1,21.6134125
ISL,ISL1985,1985,1985,-0.106910361,1.63,1,1.394499167
ISR,ISR1985,1985,1985,0.322580639,24.85,1,19.637866667
ITA,ITA1985,1985,1985,0.152832778,371.83,1,11.869778333
JAM,JAM1985,1985,1985,-0.315622222,5.04,1,24.559258333
JOR,JOR1985,1985,1985,0.354073444,8.53,1,18.833605833
JPN,JPN1985,1985,1985,0.119911694,914.65,1,10.671459167
KAZ,KAZ1985,1985,1985,-0.380128583,298.31,1,5.5264725
KEN,KEN1985,1985,1985,-0.145577500,3.77,1,24.248716667
KGZ,KGZ1985,1985,1985,-0.211390028,12.77,1,2.0846375
KHM,KHM1985,1985,1985,-0.145820556,0.42,1,26.715941667
KIR,KIR1985,1985,1985,-0.000172778,0.02,1,27.506991667
KNA,KNA1985,1985,1985,0.211867222,0.05,1,24.902058333
KOR,KOR1985,1985,1985,-0.019668500,178.19,1,10.705398333
KWT,KWT1985,1985,1985,0.083526083,29.14,1,25.191075
LAO,LAO1985,1985,1985,-0.083075556,0.2,1,23.222725
LBN,LBN1985,1985,1985,0.316287750,8.05,1,15.983109167
LBR,LBR1985,1985,1985,0.006610278,0.72,1,25.289483333
LBY,LBY1985,1985,1985,0.116040611,31.39,1,22.037683333
LCA,LCA1985,1985,1985,0.419963333,0.13,1,26.146241667
LIE,LIE1985,1985,1985,-0.163646444,,1,2.5121875
LKA,LKA1985,1985,1985,-0.018982778,3.95,1,26.731208333
LSO,LSO1985,1985,1985,0.626673806,0,1,13.608054167
LTU,LTU1985,1985,1985,-1.330424556,25.21,1,4.931078333
LUX,LUX1985,1985,1985,-0.845453833,9.16,1,8.0088225
LVA,LVA1985,1985,1985,-1.340197417,16.1,1,4.2845625
MAC,MAC1985,1985,1985,-0.361610278,0.73,1,22.248141667
MAR,MAR1985,1985,1985,0.335021000,17.85,1,17.594924167
MCO,MCO1985,1985,1985,-0.080413722,,1,9.367485
MDA,MDA1985,1985,1985,-1.460129611,23.87,1,8.091205
MDG,MDG1985,1985,1985,-0.094189444,1.06,1,22.029266667
MDV,MDV1985,1985,1985,0.260957222,0.07,1,28.001966667
MEX,MEX1985,1985,1985,-0.058682222,288.27,1,20.422775
MHL,MHL1985,1985,1985,0.065916111,,1,27.670191667
MKD,MKD1985,1985,1985,-0.350222361,13.39,1,9.422729167
MLI,MLI1985,1985,1985,0.164630000,0.41,1,28.453058333
MLT,MLT1985,1985,1985,0.425464083,1.2,1,18.993191667
MMR,MMR1985,1985,1985,0.074371944,6.71,1,22.87025
MNE,MNE1985,1985,1985,-0.030382972,2.38,1,8.631595
MNG,MNG1985,1985,1985,-0.566333861,9.02,1,-1.0434725
MNP,MNP1985,1985,1985,-0.048596944,,1,27.299991667
MOZ,MOZ1985,1985,1985,-0.127505833,1.15,1,23.471091667
MRT,MRT1985,1985,1985,0.035606111,0.66,1,27.732475
MSR,MSR1985,1985,1985,0.221335556,0.03,1,25.736566667
MTQ,MTQ1985,1985,1985,0.423579444,1.21,1,24.799558333
MUS,MUS1985,1985,1985,-0.088364722,0.71,1,22.58405
MWI,MWI1985,1985,1985,-0.259467778,0.56,1,21.570241667
MYS,MYS1985,1985,1985,0.055728611,36.21,1,25.237208333
MYT,MYT1985,1985,1985,-0.274830000,,1,25.885941667
NAM,NAM1985,1985,1985,0.439046389,,1,20.54665
NCL,NCL1985,1985,1985,0.079629722,1.45,1,21.998658333
NER,NER1985,1985,1985,0.007367778,1,1,27.208941667
NFK,NFK1985,1985,1985,0.049453333,,1,18.849991667
NGA,NGA1985,1985,1985,0.193886111,69.84,1,26.96275
NIC,NIC1985,1985,1985,0.123760278,1.99,1,24.804458333
NIU,NIU1985,1985,1985,0.125555833,0,1,24.554141667
NLD,NLD1985,1985,1985,-0.757898778,147.83,1,8.563690833
NOR,NOR1985,1985,1985,-1.18737975,40.68,1,-0.4240225
NPL,NPL1985,1985,1985,0.450704833,0.68,1,12.521438333
NRU,NRU1985,1985,1985,0.070254722,0.12,1,27.783291667
NZL,NZL1985,1985,1985,0.355170306,21.79,1,10.293195
OMN,OMN1985,1985,1985,-0.051118611,8.65,1,25.49265
PAK,PAK1985,1985,1985,0.288255306,47.14,1,20.258203333
PAN,PAN1985,1985,1985,-0.210703056,2.63,1,24.928658333
PCN,PCN1985,1985,1985,0.819727500,,1,21.674983333
PER,PER1985,1985,1985,-0.426454722,19.5,1,19.059483333
PHL,PHL1985,1985,1985,0.210984167,28.03,1,25.697933333
PLW,PLW1985,1985,1985,-0.156944444,,1,27.43765
PNG,PNG1985,1985,1985,0.102454444,2.13,1,25.1066
POL,POL1985,1985,1985,-0.988930667,445.54,1,6.840273333
PRI,PRI1985,1985,1985,-0.3348625,,1,24.805491667
PRK,PRK1985,1985,1985,-0.127906861,144.78,1,5.289659167
PRT,PRT1985,1985,1985,0.361142889,27.38,1,15.161894167
PRY,PRY1985,1985,1985,0.018838889,1.55,1,23.50185
PSE,PSE1985,1985,1985,0.352986806,,1,19.546041667
PYF,PYF1985,1985,1985,0.214488611,0.59,1,24.3475
QAT,QAT1985,1985,1985,0.234976111,12.4,1,27.291133333
REU,REU1985,1985,1985,-0.808077500,0.99,1,19.486625
ROM,ROM1985,1985,1985,-0.986955917,,1,7.840986667
RUS,RUS1985,1985,1985,-0.255136528,2366.32,1,-6.6178025
RWA,RWA1985,1985,1985,-0.214695000,0.62,1,18.963158333
SAU,SAU1985,1985,1985,0.304330000,172.51,1,24.913825
SDN,SDN1985,1985,1985,0.703654167,3.73,1,27.519875
SEN,SEN1985,1985,1985,0.021995000,2.67,1,27.982691667
SGP,SGP1985,1985,1985,0.396585000,33.39,1,27.323691667
SHN,SHN1985,1985,1985,0,0,1,18.087483333
SJM,SJM1985,1985,1985,1.360114028,,1,-7.5895475
SLB,SLB1985,1985,1985,0.111129167,0.15,1,25.674333333
SLE,SLE1985,1985,1985,-0.073938056,0.66,1,25.84235
SLV,SLV1985,1985,1985,0.038678611,1.99,1,23.764275
SMR,SMR1985,1985,1985,0.097259972,,1,11.727154167
SOM,SOM1985,1985,1985,0.017620833,0.86,1,26.800933333
SRB,SRB1985,1985,1985,-0.526876111,53.98,1,9.586954167
STP,STP1985,1985,1985,-0.020510000,0.05,1,23.481983333
SUR,SUR1985,1985,1985,-0.053832222,1.6,1,25.697466667
SVK,SVK1985,1985,1985,-0.887664444,59.27,1,6.71577
SVN,SVN1985,1985,1985,-0.431560389,15.51,1,8.1310925
SWE,SWE1985,1985,1985,-1.919366472,62.34,1,-0.422125833
SWZ,SWZ1985,1985,1985,0.594558056,0.44,1,20.422058333
SYC,SYC1985,1985,1985,-0.043108611,0.15,1,27.025725
SYR,SYR1985,1985,1985,0.131372111,29.63,1,17.808950833
TCA,TCA1985,1985,1985,-0.532836389,,1,25.317833333
TCD,TCD1985,1985,1985,0.284065278,0.18,1,26.937983333
TGO,TGO1985,1985,1985,0.465813889,0.55,1,27.453941667
THA,THA1985,1985,1985,-0.085625000,48.63,1,26.09745
TJK,TJK1985,1985,1985,0.463522806,8.33,1,3.837244167
TKL,TKL1985,1985,1985,0.355140000,,1,28.509491667
TKM,TKM1985,1985,1985,0.219368250,37.6,1,15.364040833
TLS,TLS1985,1985,1985,0.420723333,,1,25.627016667
TON,TON1985,1985,1985,0.232331111,0.05,1,24.871183333
TTO,TTO1985,1985,1985,-0.045437222,20.74,1,26.124675
TUN,TUN1985,1985,1985,0.407419944,11.93,1,19.740746667
TUR,TUR1985,1985,1985,-0.086677944,106.63,1,11.007948333
TUV,TUV1985,1985,1985,0.124147778,,1,28.247641667
TZA,TZA1985,1985,1985,-0.126538333,2.36,1,22.163666667
UGA,UGA1985,1985,1985,-0.001498333,0.62,1,22.539858333
UKR,UKR1985,1985,1985,-1.412569528,718.24,1,6.769911667
URY,URY1985,1985,1985,0.344010222,3.29,1,17.975308333
USA,USA1985,1985,1985,-0.266909000,4488.88,1,6.572231667
UZB,UZB1985,1985,1985,0.186086611,127.28,1,12.4977
VCT,VCT1985,1985,1985,0.229322222,0.07,1,27.036666667
VEN,VEN1985,1985,1985,-0.361410833,101.2,1,25.00385
VGB,VGB1985,1985,1985,0.122300556,0.05,1,25.731925
VIR,VIR1985,1985,1985,0.116083889,,1,25.717583333
VNM,VNM1985,1985,1985,-0.142140000,21.15,1,23.89045
VUT,VUT1985,1985,1985,0.200131389,0.12,1,23.90685
WLF,WLF1985,1985,1985,0.077598611,,1,26.855241667
WSM,WSM1985,1985,1985,0.298727222,0.11,1,27.038675
XRK,XRK1985,1985,1985,-0.404552056,,1,8.444115
YEM,YEM1985,1985,1985,0.177551111,8.65,1,23.5289
ZAF,ZAF1985,1985,1985,0.557323722,323.95,1,18.178541667
ZAR,ZAR1985,1985,1985,-0.014252222,,1,24.033141667
ZMB,ZMB1985,1985,1985,0.232245833,2.75,1,21.80125
ZWE,ZWE1985,1985,1985,0.064091111,10.26,1,21.146783333
ABW,ABW1986,1986,1986,-0.158176667,0.18,1,27.685225
ANT,ANT1986,1986,1986,-0.143102778,,1,27.665016667
ARE,ARE1986,1986,1986,0.148523056,47.2,1,27.005516667
ARG,ARG1986,1986,1986,0.277462417,104.13,1,14.600438333
ARM,ARM1986,1986,1986,0.262276833,6.65,1,7.545106667
AUS,AUS1986,1986,1986,0.163604167,239.77,1,21.695608333
AUT,AUT1986,1986,1986,-0.073422389,54.04,1,6.092040833
AZE,AZE1986,1986,1986,0.118292833,64.2,1,11.30246
BDI,BDI1986,1986,1986,-0.036767778,0.23,1,20.085983333
BEL,BEL1986,1986,1986,-0.464311111,102.79,1,9.0506925
BEN,BEN1986,1986,1986,0.286837778,0.69,1,27.734341667
BFA,BFA1986,1986,1986,0.017403611,0.48,1,28.208708333
BGD,BGD1986,1986,1986,0.138433333,11.45,1,25.237366667
BGR,BGR1986,1986,1986,-0.076090722,91.45,1,10.46145
BHR,BHR1986,1986,1986,0.170317778,11,1,27.179591667
BHS,BHS1986,1986,1986,0.234895278,1.41,1,24.965058333
BIH,BIH1986,1986,1986,0.050393278,19.54,1,9.524390833
BLR,BLR1986,1986,1986,-0.064095306,99.79,1,6.2377925
BLZ,BLZ1986,1986,1986,0.080227778,0.21,1,25.124116667
BMU,BMU1986,1986,1986,0.318900556,0.42,1,21.666658333
BOL,BOL1986,1986,1986,0.194208611,3.77,1,21.133608333
BRA,BRA1986,1986,1986,0.015403056,198.72,1,24.935508333
BRB,BRB1986,1986,1986,-0.189439167,0.92,1,25.948291667
BRN,BRN1986,1986,1986,0.124660000,2.3,1,25.402708333
BTN,BTN1986,1986,1986,-0.050024000,0.05,1,11.489850833
BWA,BWA1986,1986,1986,0.257186111,1.07,1,21.735425
CAF,CAF1986,1986,1986,0.102901667,0.16,1,24.986525
CAN,CAN1986,1986,1986,-0.087882722,404.72,1,-7.006075833
CCK,CCK1986,1986,1986,-0.345262500,,1,26.091658333
CHE,CHE1986,1986,1986,0.067222111,42.26,1,5.8168625
CHL,CHL1986,1986,1986,0.059525083,22.23,1,8.315561667
CHN,CHN1986,1986,1986,0.059499861,2067.28,1,6.35989
CIV,CIV1986,1986,1986,-0.154228611,5.96,1,26.129541667
CMR,CMR1986,1986,1986,0.077976667,1.99,1,24.626775
COG,COG1986,1986,1986,0.087415,1.07,1,24.648566667
COK,COK1986,1986,1986,0.252122778,0.02,1,24.347925
COL,COL1986,1986,1986,-0.124285556,49.06,1,24.257308333
COM,COM1986,1986,1986,-0.184410833,0.04,1,25.133458333
CPV,CPV1986,1986,1986,-0.376365278,0.06,1,22.491883333
CRI,CRI1986,1986,1986,0.334069444,2.61,1,24.712758333
CUB,CUB1986,1986,1986,0.174163333,33.54,1,25.394866667
CXR,CXR1986,1986,1986,-0.176928333,0,1,25.483333333
CYM,CYM1986,1986,1986,-0.033630278,0.2,1,26.941625
CYP,CYP1986,1986,1986,-0.102620444,3.54,1,18.652975
CZE,CZE1986,1986,1986,-0.220024944,186.68,1,7.588686667
DEU,DEU1986,1986,1986,-0.281227000,1050.36,1,8.1629975
DJI,DJI1986,1986,1986,0.132135000,0.38,1,27.85245
DMA,DMA1986,1986,1986,0.444285000,0.05,1,24.767558333
DNK,DNK1986,1986,1986,-0.673150833,58.85,1,7.094180833
DOM,DOM1986,1986,1986,-0.237571389,8.17,1,23.691883333
ECU,ECU1986,1986,1986,0.222072778,15.26,1,21.636975
EGY,EGY1986,1986,1986,0.142476389,74.5,1,22.32095
ERI,ERI1986,1986,1986,0.257551111,0,1,26.464
ESH,ESH1986,1986,1986,-0.419551111,,1,23.063958333
ESP,ESP1986,1986,1986,0.167804889,190.31,1,13.2549575
EST,EST1986,1986,1986,-0.054020389,27.26,1,5.021179167
ETH,ETH1986,1986,1986,0.173590278,2.21,1,22.65425
FIN,FIN1986,1986,1986,-0.308872667,53.29,1,1.0039275
FJI,FJI1986,1986,1986,0.035170556,0.6,1,24.197858333
FLK,FLK1986,1986,1986,0.034467194,0.03,1,5.985299167
FRA,FRA1986,1986,1986,-0.022042694,385.3,1,10.534006667
FRO,FRO1986,1986,1986,-0.171678000,0.49,1,5.925593333
FSM,FSM1986,1986,1986,0.251922778,,1,27.310383333
GAB,GAB1986,1986,1986,-0.212398056,4.96,1,24.732775
GBR,GBR1986,1986,1986,-0.709184833,568.31,1,7.638198333
GEO,GEO1986,1986,1986,0.205516972,17.51,1,6.689419167
GHA,GHA1986,1986,1986,0.144002222,3.04,1,27.34415
GIB,GIB1986,1986,1986,0.169348611,0.04,1,16.987041667
GIN,GIN1986,1986,1986,-0.227457778,1,1,25.454458333
GLP,GLP1986,1986,1986,0.305009722,0.95,1,24.982441667
GMB,GMB1986,1986,1986,-0.130440000,0.16,1,27.195041667
GNB,GNB1986,1986,1986,-0.187269167,0.18,1,26.575733333
GNQ,GNQ1986,1986,1986,-0.201224722,0.08,1,24.334483333
GRC,GRC1986,1986,1986,0.139651806,59.08,1,13.919958333
GRD,GRD1986,1986,1986,-0.199445278,0.07,1,26.46665
GRL,GRL1986,1986,1986,0.190930833,0.33,1,-18.056216667
GTM,GTM1986,1986,1986,0.015775833,3.7,1,23.283675
GUF,GUF1986,1986,1986,0.035365000,0.37,1,25.668025
GUM,GUM1986,1986,1986,0.107976389,,1,27.512433333
GUY,GUY1986,1986,1986,0.612647222,1.04,1,26.35595
HND,HND1986,1986,1986,0.195889722,1.85,1,23.632375
HRV,HRV1986,1986,1986,-0.040576028,21.31,1,10.332099167
HTI,HTI1986,1986,1986,-0.020339167,0.84,1,24.492491667
HUN,HUN1986,1986,1986,-0.025832528,83.47,1,9.881045
